input,target
"generar pseudolatex: Polinomio desordenado e incompleto (falta el término independiente) de noveno grado. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por nueve términos.",- VFx^{3} - VFx^{5} - VNx^{4} - VNx^{2} - VFx^{6} - VNx^{9} - VNx^{8} - VNx - VNx^{7}
generar pseudolatex: Polinomio de grado 9,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado 11 con dos términos con números fraccionarios,- VFx^{11} - VF
generar pseudolatex: Polinomio de sexto grado Completo,VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio de segundo grado completo,VDx + VD + VDx^{2}
"generar pseudolatex: Polinomio de grado 7 completo, sin orden y con todos sus coeficientes fraccionarios negativos",- VFx^{5} - VFx - VF - VFx^{3} - VFx^{7} - VFx^{4} - VFx^{2} - VFx^{6}
"generar pseudolatex: Polinomio en indeterminada z, de grado 7 con coeficientes negativos, y solo los términos lineal y principal",- VNz - VNz^{7}
"generar pseudolatex: Sistema de 2 ecuaciones homogéneo con dos incógnitas, x e y. Las variables están desordenadas",\begin{cases} - VN.y - VF.x = 0 \\VF.x - VF.y = 0 \end{cases}
"generar pseudolatex: Sistema de ecuaciones de 3x4. Variables: d, a, b, c Ecuaciones igualadas a 29, 11, 42 respectivamente  Orden de variables en cada ecuación:   d, a, b, c = 29 a, d, c, b = 11 a, b, d, c = 42",\begin{cases} VN.d + VF.a + VF.b + VF.c = VN \\- VN.a - VN.d + VF.c + VN.b = VN \\VN.a + VN.b + VN.d + VN.c = VN \end{cases}
generar pseudolatex: Polinomio de grado 11 incompleto con coeficientes negativos,- VN - VNx^{10} - VNx^{7} - VNx^{11} - VNx^{6} - VNx^{2} - VNx^{5} - VNx^{8}
generar pseudolatex: Polinomio de grado tres sin término cuadrático,VF - VNx + VNx^{3}
generar pseudolatex: Polinomio completo de quinto grado con coeficientes complejos. El polinomio está en orden descendiente,VC.x^{5} - VC.x^{4} - VC.x^{3} + VC.x^{2} - VC.x + VC
generar pseudolatex: 2 ecuaciones de dos variables de grado 1,\begin{cases} - VF.x - VN.y = VN \\- VF.y - VF.x = VF \end{cases}
generar pseudolatex: Polinomio de grado 1,VNx
generar pseudolatex: Sistema de ecuaciones de dos variables,\begin{cases} VF.y - VN.x = VF \\- VF.y - VF.x = VN \end{cases}
generar pseudolatex: Polinomio completo de tercer grado con cuatro términos,VFx^{2} + VF + VFx^{3} + VFx
"generar pseudolatex: Polinomio de grado seis, completo y en orden descendiente",VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
generar pseudolatex: Polinomio incompleto de segundo grado con coeficiente principal -79,- VNx^{2}
"generar pseudolatex: Polinimio completo, desordenado de grado 6 con coeficientes decimales",- VDx^{4} - VDx^{6} + VD - VDx^{2} - VDx^{5} + VDx - VDx^{3}
"generar pseudolatex: Sistema de ecuaciones homogéneo de 2x2.  Orden de las variables: y , x ",\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VN.x = 0 \end{cases}
generar pseudolatex: Un polinomio de 5to grado en indeterminada z. Incompleto y desordenado. Tiene coeficiente principal 11 y el término independiente es complejo,- VC + VNz^{5} - VNz + VFz^{2}
"generar pseudolatex: Polinomio de quinto grado, incompleto y la variable es z",VNz + VNz^{4} + VNz^{5} - VC
generar pseudolatex: Polinomio de grado cuatro completo y desordenado. Tiene todos sus coeficientes fraccionarios y negativos,- VFx^{2} - VFx^{4} - VF - VFx - VFx^{3}
generar pseudolatex: Polinomio de grado 1 con coeficiente principal 3 y terminó independiente 30.7,VRx - VR
generar pseudolatex: Polinomio de grado uno incompleto,- VNx
"generar pseudolatex: Polinomio de grado 7, variable=z, desordenado, con constantes imaginarias",- VNz^{5} - VF - VFz^{6} + VC.z^{2} - VC.z^{7}
generar pseudolatex: Polinomio de grado 6 completo,VNx^{4} + VN + VNx + VNx^{3} + VNx^{6} + VNx^{5} + VNx^{2}
"generar pseudolatex: Sistema de dos ecuaciones lineales con dos incógnitas, homogéneo.",\begin{cases} - VN.x - VF.y = 0 \\VN.x - VN.y = 0 \end{cases}
"generar pseudolatex: Es un sistema de ecuaciones, con tres ecuaciones y tres incógnitas que no esta ordenado en (x,y,z). las tres igualadas a cero",\begin{cases} - VF.z - VF.x + VF.y = 0 \\VN.z + VF.x - VN.y = 0 \\- VN.y - VF.z + VN.x = 0 \end{cases}
generar pseudolatex: Polinomio de grado cuatro completo con coeficientes racionales,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
"generar pseudolatex: Polinomio desordenado, completo de sexto grado con todos sus coeficientes negativos y casi todos fraccionarios",- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
generar pseudolatex: Polinomio de grado 1 completo con números decimales negativos,- VD - VDx
generar pseudolatex: Polinomio de grado 1,VNx
"generar pseudolatex: Sistema de ecuaciones lineal, no ordenado, de 4 ecuaciones y 4 incógnitas.",\begin{cases} - VN.c = VF.a - VF.b + VF \\VN = VN.b - VN.d + VN.a \\VF = VN.b + VF.d \\- VF.b + VF.d + VF.a = - VF.c + VF \end{cases}
generar pseudolatex: Polinimio incompleto de grado 8,- VNx^{8} - VNx^{3}
generar pseudolatex: Polinomio de grado 4,- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4}
generar pseudolatex: Polinomio completo de grado 8 y numeros enteros,VN + VNx + VNx^{2} + VNx^{3} + VNx^{4} + VNx^{5} + VNx^{6} + VNx^{7} + VNx^{8}
"generar pseudolatex: Polinomio de grado 15 incompleto y desordenado. La indeterminada es ""y"" ",VN - VC.y^{2} - VNy^{7} - VNy^{15} - VNy^{5} + VC.y^{6} + VNy^{13} + VFy^{8} - VC.y^{11} + VNy^{3}
generar pseudolatex: Polinomio de séptimo grado completo de ocho terminos,VNx^{7} + VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
"generar pseudolatex: Polinomio de octavo grado, completo, con nueve términos",- VNx^{2} + VNx^{3} - VNx + VNx^{4} - VN - VNx^{7} + VNx^{8} + VNx^{5} - VNx^{6}
generar pseudolatex: Polinomio completo de grado 1,- VN - VNx
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de grado 2 de 6.3, coeficiente grado uno de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: Sistema de ecuaciones de 2 variables,\begin{cases} - VN.x - VN.y = 0 \\- VN.x - VF.y = 0 \end{cases}
generar pseudolatex: monomio de cuarto grado con variable y,- VNy^{4}
generar pseudolatex: Polinomio de grado 1 con coeficiente principal tres y terminó independiente 30.7,VRx - VR
"generar pseudolatex: un polinomio de cuatro términos,  de grado tres completo y con constantes negativas",- VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio grado uno completo con indeterminada x ,VN + VNx
generar pseudolatex: Polinomio de grado ocho incompleto,- VC.x^{2} - VC - VC.x^{8} - VC.x^{4} - VC.x^{5} - VC.x - VC.x^{7} - VC.x^{6} - VC.x^{3}
generar pseudolatex: Polinomio de décimo grado,- VRx^{10} - VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado 6 con variable X,- VRx^{6} + VRx^{5} + VRx^{4} - VRx^{3} - VRx^{2} - VRx + VR
generar pseudolatex: Un polinomio de séptimo grado desordenado,VNx^{3} + VN + VNx^{6} + VNx^{2} + VNx^{4} + VNx^{7} + VNx^{5} + VNx
generar pseudolatex: Polinomio de grado 2 completo,VDx + VD + VDx^{2}
generar pseudolatex: Sistema de ecuaciones,\begin{cases} VF.y = VN \\- VN.y - VN.x = VF \end{cases}
"generar pseudolatex: Polinomio de grado 6, completo, no ordenado y con 7 términos",VRx^{6} + VRx^{4} + VRx^{5} - VR + VRx^{3} - VRx^{2} + VRx
generar pseudolatex: Sistema de 3 ecuaciones con 3 incógnitas incompleto. Algunos coeficientes son fraccionarios,\begin{cases} VF.x + VF.z = VN \\VN.y - VN.z = VF \\- VF.z = VN \end{cases}
generar pseudolatex: Polinomio de sexto grado completo,VFx^{3} + VFx + VFx^{4} + VFx^{5} + VFx^{2} + VF + VFx^{6}
generar pseudolatex: Polinomio de primer grado,- VRx - VR
generar pseudolatex: Polinomio completo de cuarto grado y con cinco términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio completo de grado cinco con coeficientes imaginarios,VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5}
generar pseudolatex: Sistema de ecuaciones lineales compatible indeterminado con tres ecuaciones y cuatro variables,\begin{cases} - VN.b - VF.a + VN.c + VN.d = VF \\VF.b - VN.a - VN.c + VF.d = VF \\- VF.b - VF.a - VN.c - VF.d = VN \end{cases}
generar pseudolatex: Polinomio completo en orden ascendente de potencias. El grado es cinco y todos los coeficientes son negativos,- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5}
generar pseudolatex: Polinomio de grado seis de 7 términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
generar pseudolatex: Polinomio de grado seis X variable,VRx^{2} + VRx^{3} + VRx^{6} + VRx^{4} + VR + VRx + VRx^{5}
generar pseudolatex: Polinomio incompleto de cuarto grado con indeterminada y,- VNy^{3} + VNy^{4} + VC.y^{2}
generar pseudolatex: monomio de grado cuatro con variable y,- VNy^{4}
"generar pseudolatex: Polinomio ordenado de grado 13, incompleto y con tres términos, coeficientes enteros y fraccionarios, donde el coeficiente principal es -84.",- VNx^{13} - VFx^{8} - VNx^{6}
generar pseudolatex: expresion polinomica de grado cinco con 6 terminos,- VFx^{5} + VFx^{4} + VFx^{3} + VFx^{2} + VFx - VF
"generar pseudolatex: Monomio con variable z, de cuarto grado y coeficiente principal negativo y entero",- VNz^{4}
"generar pseudolatex: Polinomio de grado uno, completo y variable x",VF + VFx
"generar pseudolatex: Polinomio en indeterminada z, de grado siete con coeficientes negativos, y solo los términos lineal y principal",- VNz - VNz^{7}
generar pseudolatex: Polinomio de grado 10 incompleto,- VNx^{10} - VNx^{8} - VNx^{7} - VNx^{3} - VF
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de tercer grado de 1.5, coeficiente de grado 2 de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: sistema de ecuaciones con tres incognitas. Es homogeneo,\begin{cases} VF.z + VF.y - VF.x = 0 \\VF.x + VN.y - VF.z = 0 \\VN.y - VF.z - VF.x = 0 \end{cases}
"generar pseudolatex: Sistema de tres ecuaciones, de variables a, c, b y d. Todas de grado 1 y de cuatro términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
"generar pseudolatex: Sistema de 3 ecuaciones con 3 variables (x,y,z) con todos sus coeficientes distintos de 0",\begin{cases} VN.z + VN.y + VN.x = VF \\VN.y + VF.z - VF.x = VN \\VN.y - VF.z + VN.x = VF \end{cases}
generar pseudolatex: Sistema de ecuación de 4 variables y 2 ecuaciones. El sistema tendrá infinitas soluciones,\begin{cases} VN.a - VN.b = VN \\- VN.b + VN.c + VN.d = VF \end{cases}
"generar pseudolatex: Polinomio ordenado de grado 13, incompleto y con 3 términos, coeficientes enteros y fraccionarios, donde el coeficiente principal es -84.",- VNx^{13} - VFx^{8} - VNx^{6}
"generar pseudolatex: Polinomio de décimo grado, completo",VRx^{10} + VRx^{9} - VRx^{8} + VRx^{7} - VRx^{6} - VRx^{5} + VRx^{4} + VRx^{3} - VRx^{2} - VRx + VR
generar pseudolatex: Sistema de ecuaciones de cuatro variables,\begin{cases} VF.c = - VN.b - VN.d - VF.a + VF \\- VF.c + VF.a - VN.d = VN.b + VF \\VF = - VN.b + VN.d - VN.c + VF.a \\- VN.c - VF.d + VF.a = VF.b + VN \end{cases}
"generar pseudolatex: Polinomio de grado ocho completo, con 9 términos, está en orden",VRx^{8} + VRx^{7} + VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio de grado 4,- VDx^{2} - VDx^{3} - VDx - VDx^{4} - VD
generar pseudolatex: Un polinomio de grado 5 desordenado,VDx^{3} + VDx^{2} + VD + VDx + VDx^{4} + VDx^{5}
generar pseudolatex: Polinomio completo de sexto grado con siete términos,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6}
"generar pseudolatex: Polinomio de séptimo grado completo, desordenado con todos sus coeficientes fraccionarios y negativos",- VFx - VFx^{7} - VFx^{2} - VFx^{4} - VF - VFx^{5} - VFx^{6} - VFx^{3}
generar pseudolatex: Un polinomio cúbico en indeterminada y. Tiene términos lineal y principal,VNy^{3} + VNy
generar pseudolatex: Polinomio de segundo grado completo,VR + VRx + VRx^{2}
generar pseudolatex: Polinimio incompleto de octavo grado,- VNx^{8} - VNx^{3}
generar pseudolatex: Polinomio de grado cinco Coeficientes decimales Coeficiente Independiente=5.8 6 términos,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar pseudolatex: Polinomio incompleto de grado diez con 3 terminos,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Sistema de ecuaciones conformado por dos ecuaciones ambas grado uno y con variables diferentes,\begin{cases} VN.y = VN \\VF.x = VN \end{cases}
generar pseudolatex: Polinomios completo de grado diez con coeficientes reales. El coeficiente principal es 24 y el término independiente es 43.6,VR + VRx + VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} - VRx^{6} - VRx^{7} + VRx^{8} + VRx^{9} + VRx^{10}
generar pseudolatex: Un sistema de ecuaciones formado por 2 ecuaciones con cuatro incognitas. ,\begin{cases} - VF.d - VN.c - VN.a - VF.b = VN \\VF.b + VN.c - VF.a + VN.d = VF \end{cases}
"generar pseudolatex: Polinomio cuarto grado y variable ""y""",VNy^{4}
generar pseudolatex: Polinomio ordenado de forma descendiente de noveno grado con coeficientes negativos,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar pseudolatex: Polinomio de grado 5, desordenado.",VRx + VRx^{4} + VRx^{5} + VRx^{3} + VR + VRx^{2}
generar pseudolatex: Sistema de 3 ecuaciones y 3 variables. El sistema es completo y en desorden. Todos los coeficientes de las x son positivos,\begin{cases} - VN.y + VF.x + VF.z = VN \\- VF.z + VF.x + VN.y = VF \\- VF.y - VN.z + VN.x = VN \end{cases}
generar pseudolatex: Sistema lineal de dos ecuaciones de cuatro variables con coeficientes fraccionarios.,\begin{cases} VF.c + VN.d + VF.a + VN.b = VN \\VF.c + VF.d - VF.a - VN.b = VN \end{cases}
"generar pseudolatex: Sistema de ecuaciones compatible indeterminado, dos ecuaciones y tres incógnitas",\begin{cases} VN.z + VN.y + VF.x = VF \\VN.y + VF.z - VN.x = VN \end{cases}
generar pseudolatex: polinomio de segundo grado completo ordenado de 3 terminos con coeficientes decimales,- VD - VDx - VDx^{2}
generar pseudolatex: Polinomio de cuarto grado con 5 terminos,VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar pseudolatex: polinomio de grado seis incompleto,- VNx^{6} - VFx^{4} - VNx^{2} - VFx - VF
"generar pseudolatex: Polinomio de grado 10, completo",VRx^{10} + VRx^{9} - VRx^{8} + VRx^{7} - VRx^{6} - VRx^{5} + VRx^{4} + VRx^{3} - VRx^{2} - VRx + VR
"generar pseudolatex: Sistema de ecuaciones de dos ecuaciones, una con dos incógnita y otra con tres incógnitas. Ambas ecuaciones de grado 1",\begin{cases} - VF.b + VN.c - VN.a = VN \\- VF.a - VN.b = VN \end{cases}
generar pseudolatex: Polinomio en indeterminada z de noveno grado con solo términos principal y de potencia 7,VNz^{7} + VNz^{9}
generar pseudolatex: Polinomio de grado dos completo,VDx + VD + VDx^{2}
generar pseudolatex: Polinomio completo de grado 1 con coeficientes negativos,- VR - VRx
generar pseudolatex: Un sistema de ecuaciones formado por dos ecuaciones con 4 incognitas. ,\begin{cases} - VF.d - VN.c - VN.a - VF.b = VN \\VF.b + VN.c - VF.a + VN.d = VF \end{cases}
generar pseudolatex: Sistema homogeneo de tres ecuaciones lineales con tres incognitas,\begin{cases} VF.y - VN.z + VF.x = 0 \\- VN.y - VN.x - VF.z = 0 \\- VN.z + VF.x + VF.y = 0 \end{cases}
"generar pseudolatex: Polinomio grado 6, completo",- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
"generar pseudolatex: polinomio, grado 7, completo",- VN - VNx - VNx^{2} - VNx^{3} - VNx^{4} - VNx^{5} - VNx^{6} - VNx^{7}
