input,target
"generar lista: Polinomio de noveno grado, coeficiente principal -1, incompleto y desordenado",SUM NEG VN NEG MUL VC POW z 3 E NEG MUL VF POW z 5 E MUL VC POW z 8 E MUL VC POW z 4 E MUL VN z E NEG MUL VN POW z 6 E NEG MUL 1 POW z 9 E NEG MUL VN POW z 7 E E
"generar lista: Polinomio ordenado de grado 13, incompleto y con tres términos, coeficientes enteros y fraccionarios, donde el coeficiente principal es -84.",SUM NEG MUL 84 POW x 13 E NEG MUL VF POW x 8 E NEG MUL VN POW x 6 E E
generar pseudolatex: Polinomio de grado 5 completo,- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5}
generar lista: Polinomio de 1er grado incompleto,SUM NEG MUL VN x E E
"generar pseudolatex: polinomio de grado 9, incompleto y con 3 términos",- VFy^{5} - VN + VFy^{9}
generar pseudolatex: Sistema homogéneo de dos ecuaciones y dos incógnitas usando coeficientes enteros escritos de forma fraccionaria,\begin{cases} VF.y + VF.x = 0 \\VN.y + VF.x = 0 \end{cases}
generar pseudolatex: Polinomio de grado cinco Coeficientes decimales Coeficiente Independiente=5.8 6 términos,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar lista: un polinomio de segundo grado completo,SUM MUL VD POW x 2 E MUL VD x E VD E
generar pseudolatex: Polinomio completo de grado 5 de 6 terminos,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
"generar lista: Polinomio de quinto grado, incompleto y la variable es z",SUM MUL VN z E MUL VN POW z 4 E MUL VN POW z 5 E NEG VC E
"generar lista: un polinomio de siete términos completo, de sexto grado siendo las constantes que acompañan a las variables números naturales",SUM MUL VN POW x 4 E VN MUL VN x E MUL VN POW x 3 E MUL VN POW x 6 E MUL VN POW x 5 E MUL VN POW x 2 E E
"generar lista: Polinomio de grado 2, ordenado",SUM MUL VD POW x 2 E MUL VD x E VD E
"generar pseudolatex: Polinomio completo en orden de potencias descendiente, de noveno grado con la mayoría de sus coeficientes fraccionarios",VRx^{9} + VRx^{8} + VRx^{7} + VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar lista: Polinomio con coeficiente lineal cuatro e independiente 16,SUM MUL 4 x E 16 E
generar pseudolatex: Polinomio ordenado de forma descendiente de grado nueve con coeficientes negativos,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar lista: Resta a una variable lineal,SUM NEG VR NEG MUL VR x E E
generar pseudolatex: Polinomio de grado 4 incompleto. Posee números complejos en sus tres componentes.,- VC.y + VC.y^{3} - VC.y^{4}
"generar pseudolatex: Polinomio de coeficientes naturales, de grado 7, completo y ordenado con potencias descendientes",VNx^{7} + VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
generar lista: Polinomio en indeterminada z de grado nueve con solo términos principal y de potencia 7,SUM MUL VN POW z 7 E MUL VN POW z 9 E E
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de grado dos de 6.3, coeficiente primer grado de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Polinomio de grado 7 completo, desordenado con todos sus coeficientes fraccionarios y negativos",- VFx - VFx^{7} - VFx^{2} - VFx^{4} - VF - VFx^{5} - VFx^{6} - VFx^{3}
generar pseudolatex: polinomio de sexto grado completo,VFx^{4} + VFx^{3} + VFx^{6} - VFx^{5} + VF - VFx + VFx^{2}
"generar lista: Polinomio lineal, completo con 2 términos",SUM NEG MUL VR x E VR E
"generar pseudolatex: un polinomio de 7 términos completo, de grado seis siendo las constantes que acompañan a las variables números naturales",VNx^{4} + VN + VNx + VNx^{3} + VNx^{6} + VNx^{5} + VNx^{2}
generar lista: Polinomio completo de grado tres con 4 términos,SUM MUL VF POW x 2 E VF MUL VF POW x 3 E MUL VF x E E
generar lista: Polinomio de grado siete incompleto en indeterminada z,SUM NEG MUL VF z E NEG MUL VN POW z 5 E VF NEG MUL VN POW z 6 E NEG MUL VN POW z 2 E MUL VN POW z 7 E E
generar pseudolatex: Polinomio incompleto,- VNz^{5} - VF - VFz^{6} + VC.z^{2} - VC.z^{7}
"generar pseudolatex: Polinomio de grado 3 completo. Posee 4 terminos, los terminos 2 y 3 son negativos.",VD - VDx - VDx^{2} + VDx^{3}
generar pseudolatex: Monomio de grado 1. Coeficiente 190,VNx
"generar pseudolatex: polinomio de quinto grado con todos sus términos, con coeficientes racionales expresados como números con coma",VD + VDx + VDx^{2} + VDx^{3} + VDx^{4} + VDx^{5}
"generar lista: sistema de ecuaciones de 2 ecuaciones igualadas a 0, con 2 incognitas",CASES EQ SUM NEG MUL VN x E NEG MUL VF y E E 0 EQ SUM NEG MUL VF x E NEG MUL VN y E E 0 E
generar lista: monomio de cuarto grado con variable y,SUM NEG MUL VN POW y 4 E E
generar lista: Polinomio completo de 3er grado con algunos coeficientes fraccionarios y otros decimales,SUM VR MUL VR x E MUL VR POW x 2 E MUL VR POW x 3 E E
"generar pseudolatex: Polinomio ordenado de forma decreciente con todas fracciones como coeficientes. Está completo, de grado 8",VFx^{8} - VFx^{7} - VFx^{6} + VFx^{5} - VFx^{4} - VFx^{3} + VFx^{2} - VFx - VF
generar pseudolatex: Polinomio desordenado de grado 8 con todos sus coeficientes complejos y negativos,- VC.x - VC.x^{4} - VC.x^{2} - VC.x^{6} - VC.x^{3} - VC.x^{8} - VC.x^{7} - VC.x^{5} - VC
generar pseudolatex: Polinomio de grado 9 X variable,- VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} + VRx^{7} + VRx^{8} + VRx^{9}
generar lista: Un polinomio de grado cinco desordenado,SUM MUL VD POW x 3 E MUL VD POW x 2 E VD MUL VD x E MUL VD POW x 4 E MUL VD POW x 5 E E
generar lista: Polinomio completo de grado dos.,SUM MUL VR POW x 2 E VR MUL VR x E E
generar pseudolatex: Polinomio incompleto grado tres de un termino,VFz^{3}
generar lista: Polinomio de primer grado completo con coeficiente principal fraccionario,SUM NEG VR NEG MUL VF x E E
"generar lista: Polinomio cúbico incompleto con variable ""y""",SUM NEG MUL VN POW y 3 E VC E
"generar lista: polinomio de noveno grado, incompleto y con tres términos",SUM NEG MUL VF POW y 5 E NEG VN MUL VF POW y 9 E E
generar pseudolatex: sistema de tres ecuaciones con 2 incógnitas en cada una de ellas pero no necesariamente iguales entre sí las 3,\begin{cases} - VN.y + VN.z = VF \\- VN.x + VN.y = VN \\VN.y - VF.z = VN \end{cases}
"generar pseudolatex: Polinomio de grado cuatro, completo y desordenado",VC + VC.x^{2} - VC.x^{3} + VC.x - VC.x^{4}
generar pseudolatex: Polinomio de grado 2 en variable z,VF - VFz^{2}
"generar lista: polinomio grado 12, incompleto y solo cuatro términos con coeficientes enteros positivos",SUM MUL VN POW x 12 E MUL VN POW x 4 E MUL VN POW x 2 E MUL VN x E E
generar pseudolatex: Polinomio séptimo grado desordenado completo,VDx^{3} - VDx^{7} - VDx^{6} - VDx^{2} + VDx - VDx^{4} + VD + VDx^{5}
"generar pseudolatex: Sistema de dos ecuaciones con cuatro variables a,b,c y d",\begin{cases} - VF.d + VF.b + VF.a - VN.c = VN \\VN.d - VN.b - VF.a + VN.c = VN \end{cases}
"generar lista: Sistema de ecuaciones con 4 variables, dos ecuaciones y variables a,b,c y d. Las ecuaciones estan completas y desordenadas",CASES EQ SUM NEG MUL VF b E NEG MUL VF a E NEG MUL VN c E NEG MUL VN d E E VN EQ SUM NEG MUL VN b E NEG MUL VF a E MUL VN d E NEG MUL VN c E E VF E
"generar lista: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de 1er grado y de 4 términos cada una",CASES EQ SUM NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E MUL VN d E E VN EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VF d E E VF EQ SUM MUL VN c E MUL VF a E MUL VF b E MUL VN d E E VF E
generar pseudolatex: Sistema homogeneo de ecuaciones lineales ,\begin{cases} VF.y + VF.x = 0 \\VN.y + VN.x = 0 \end{cases}
generar pseudolatex: Polinomio de séptimo grado completo,VNx^{2} + VNx^{6} + VNx + VN - VNx^{7} + VNx^{5} + VNx^{4} - VNx^{3}
generar lista: Polinomio incompleto de grado cuatro con indeterminada y,SUM NEG MUL VN POW y 3 E MUL VN POW y 4 E MUL VC POW y 2 E E
"generar lista: Polinomio de grado 13 Incompleto y desordenado  Coeficientes enteros, raciones e imaginarios",SUM MUL VF POW y 12 E MUL VF POW y 4 E MUL VF POW y 8 E NEG VC NEG MUL VF POW y 10 E NEG MUL VF y E NEG MUL VC POW y 13 E NEG MUL VN POW y 5 E NEG MUL VN POW y 11 E NEG MUL VF POW y 6 E E
"generar lista: Polinomio de grado 12 desordenado e incompleto con indeterminada ""y""",SUM NEG MUL VN POW y 5 E MUL VN POW y 12 E NEG MUL VC POW y 9 E MUL VC POW y 7 E VN MUL VC POW y 2 E E
"generar lista: Polinomio en indeterminada ""z"" de 7mo grado incompleto. Tiene solo términos de potencia 4, 6 y 7. El coeficiente del término de potencia 4 tiene coeficiente complejo",SUM MUL VF POW z 6 E MUL VF POW z 7 E NEG MUL VC POW z 4 E E
"generar pseudolatex: Polinomio de grado siete completo, con ocho términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
generar pseudolatex: Polinomio de grado 8 de nueve términos,VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} + VFx^{5} + VFx^{6} + VFx^{7} + VFx^{8}
generar pseudolatex: Polinomio de grado ocho completo,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
generar pseudolatex: Sistema de cuatro ecuaciones con cuatro incognitas. No teniendo todas las incógnitas del mismo lado. Usando coeficientes fraccionarios positivos y negativos,\begin{cases} - VN.d + VF.b = VF.c + VN \\VF = - VN.a + VN.b + VN.c \\- VF.b - VN.c = - VN.a + VF.d + VN \\VF.b = - VF.a - VF.d + VF \end{cases}
generar lista: Polinomio de grado diez completo y desordenado. La mayoría de los coeficientes son fracciones,SUM NEG MUL VR POW x 4 E NEG VR MUL VR POW x 3 E NEG MUL VR x E MUL VR POW x 9 E NEG MUL VR POW x 10 E MUL VR POW x 7 E NEG MUL VR POW x 5 E NEG MUL VR POW x 6 E NEG MUL VR POW x 2 E MUL VR POW x 8 E E
generar lista: Sistema de ecuaciones con dos ecuaciones y cuatro incógnitas. Ambas ecuaciones están completas,CASES EQ SUM NEG MUL VF d E NEG MUL VF b E NEG MUL VF c E NEG MUL VN a E E VF EQ SUM MUL VF b E MUL VN a E NEG MUL VN d E NEG MUL VN c E E VF E
"generar lista: Polinomio de cuarto grado completo y desordenado. Términos enteros y racionales. Coeficiente principal -2, término independiente -39.  Coeficientes negativos. Orden de exponentes: 3, 2, 4, 0, 1",SUM NEG MUL VR POW x 3 E NEG MUL VR POW x 2 E NEG MUL 2 POW x 4 E NEG 39 NEG MUL VR x E E
generar pseudolatex: Polinomio grado cinco incompleto,VNx^{5} + VNx^{2} - VNx - VN
generar pseudolatex: Polinomio de grado 7 completo y ordenado de forma descendiente,VC.x^{7} + VC.x^{6} + VC.x^{5} + VC.x^{4} + VC.x^{3} + VC.x^{2} + VC.x + VC
"generar pseudolatex: Sistema homogéneo de 3 ecuaciones, con 3 incógnitas (x, y, z) ordenado y con muchos coeficientes fraccionarios",\begin{cases} - VF.y + VF.z + VF.x = 0 \\- VN.y + VF.z - VF.x = 0 \\VF.y - VN.z - VN.x = 0 \end{cases}
generar pseudolatex: Polinomio de grado 3 Coeficientes enteros Termino Independiente=15,- VNx^{3} - VNx^{2} + VNx + VN
generar lista: Polinomio de grado 7 incompleto en indeterminada z,SUM NEG MUL VF z E NEG MUL VN POW z 5 E VF NEG MUL VN POW z 6 E NEG MUL VN POW z 2 E MUL VN POW z 7 E E
generar pseudolatex: Polinomio completo de grado 3,- VNx^{3} - VNx^{2} - VNx - VN
generar lista: Sistema homogéneo de dos ecuaciones con dos incógnitas a coeficientes enteros y fraccionarios,CASES EQ SUM MUL VN x E MUL VF y E E 0 EQ SUM MUL VN y E MUL VN x E E 0 E
"generar pseudolatex: Polinomio de números fraccionarios, de grado dos y completo. El coeficiente principal es negativo, el coeficiente lineal es positivo y tambien el coeficiente independiente",VF + VFx - VFx^{2}
generar lista: Sistema de tres ecuaciones con tres incógnitas de grado 1,CASES EQ SUM NEG MUL VN z E MUL VF y E MUL VF x E E 0 EQ SUM NEG MUL VF y E NEG MUL VF x E NEG MUL VN z E E 0 EQ SUM NEG MUL VN x E MUL VF y E NEG MUL VF z E E 0 E
generar pseudolatex: Polinomio completo de grado cinco con coeficientes imaginarios,VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5}
"generar pseudolatex: Sistema de ecuacion de 2 ecuaciones lineales de dos variables, con coeficientes distintos de 0",\begin{cases} VN.x + VN.y = VN \\VN.y + VN.x = VF \end{cases}
"generar pseudolatex: Polinomio de grado 1 completo, con coeficientes racionales. Coeficiente principal 9/7 y término independiente 43.1",VRx + VR
"generar lista: Es el opuesto a un polinomio de grado 5, compuesto por seis términos dónde los coeficientes son números racionales",SUM NEG MUL VD POW x 5 E NEG MUL VD POW x 4 E MUL VD POW x 3 E NEG MUL VD POW x 2 E NEG MUL VD x E NEG VD E
"generar lista: Polinomio de segundo grado completo, con primera componente negativa y segunda y tercera positiva.",SUM NEG VN MUL VN x E MUL VN POW x 2 E E
generar lista: polinomio de grado dos con 3 terminos,SUM MUL VD x E VD MUL VD POW x 2 E E
generar lista: Un polinomio de grado 5 desordenado,SUM MUL VD POW x 3 E MUL VD POW x 2 E VD MUL VD x E MUL VD POW x 4 E MUL VD POW x 5 E E
"generar pseudolatex: Polinomio de grado ocho completo, con coeficientes fraccionarios, con signos mixtos y en orden descendente",VFx^{8} - VFx^{7} - VFx^{6} + VFx^{5} - VFx^{4} - VFx^{3} + VFx^{2} - VFx - VF
"generar pseudolatex: Sistema de tres ecuaciones, teniendo cada una cuatro incognitas",\begin{cases} - VN.d + VF.c + VF.b + VF.a = VF \\VN.d + VN.c - VN.a - VF.b = VF \\- VF.c + VF.a + VN.d + VF.b = VN \end{cases}
"generar pseudolatex: Polinomio incompleto en indeterminada ""y"" de grado 14 con tres términos",VFy^{14} - VC.y^{9} - VNy^{2}
"generar pseudolatex: Sistema de 3 ecuaciones, de variables a, c, b y d. Todas de primer grado y de 4 términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
generar pseudolatex: Polinomio de grado seis completo con variable x,VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} - VFx^{5} + VFx^{6}
"generar lista: Sistema de tres ecuaciones, teniendo cada una 4 incognitas",CASES EQ SUM NEG MUL VN d E MUL VF c E MUL VF b E MUL VF a E E VF EQ SUM MUL VN d E MUL VN c E NEG MUL VN a E NEG MUL VF b E E VF EQ SUM NEG MUL VF c E MUL VF a E MUL VN d E MUL VF b E E VN E
generar lista: Polinomio de octavo grado incompleto,SUM NEG MUL VR POW x 8 E MUL VR POW x 7 E NEG MUL VR POW x 6 E MUL VR POW x 5 E NEG MUL VR POW x 4 E NEG MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
"generar pseudolatex: Sistema de ecuaciones con 4 variables, dos ecuaciones y variables a,b,c y d. Las ecuaciones estan completas y desordenadas",\begin{cases} - VF.b - VF.a - VN.c - VN.d = VN \\- VN.b - VF.a + VN.d - VN.c = VF \end{cases}
generar pseudolatex: Sistema de ecuaciones de tres variables,\begin{cases} - VF.z - VN.x - VN.y = 0 \\- VF.z - VF.x + VF.y = 0 \\- VN.z - VF.x - VN.y = 0 \end{cases}
generar pseudolatex: Polinomio completo de grado cuatro y con 5 términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de grado 4,- VDx^{2} - VDx^{3} - VDx - VDx^{4} - VD
"generar lista: Polinomio de 3er grado completo. Posee cuatro terminos, los terminos dos y 3 son negativos.",SUM VD NEG MUL VD x E NEG MUL VD POW x 2 E MUL VD POW x 3 E E
generar lista: polinomio de 2do grado completo ordenado de 3 terminos con coeficientes decimales,SUM NEG VD NEG MUL VD x E NEG MUL VD POW x 2 E E
generar pseudolatex: Polinomio de grado uno con coeficiente principal 3 y terminó independiente 30.7,VRx - VR
generar pseudolatex: Polinomio de grado 5 incompleto,VFz^{5} + VNz^{2}
"generar pseudolatex: polinomio de sexto grado con coeficiente principal -149, de dos términos",- VNx^{6} - VFx^{3}
"generar pseudolatex: Polinomio de grado siete, completo",- VNx^{7} - VNx^{6} - VNx^{5} - VNx^{4} - VNx^{3} - VNx^{2} - VNx - VN
"generar lista: Polinomio de grado 3 completo. Posee cuatro terminos, los terminos 2 y 3 son negativos.",SUM VD NEG MUL VD x E NEG MUL VD POW x 2 E MUL VD POW x 3 E E
"generar lista: Polinomio de séptimo grado completo, con 8 términos, con coeficiente principal 3, ordenado de menor grado a mayor grado y con una mezcla de coeficientes enteros y fraccionarios",SUM VR MUL VR x E MUL VR POW x 2 E MUL VR POW x 3 E MUL VR POW x 4 E MUL VR POW x 5 E MUL VR POW x 6 E MUL FRAC 3 1 POW x 7 E E
generar lista: sistema de dos ecuaciones con dos variables homogéneo lineal,CASES EQ SUM NEG MUL VF y E NEG MUL VN x E E 0 EQ SUM NEG MUL VF y E NEG MUL VN x E E 0 E
generar lista: polinomio completo y desordenado de grado 4,SUM NEG MUL VD POW x 3 E NEG MUL VD x E NEG VD NEG MUL VD POW x 2 E NEG MUL VD POW x 4 E E
"generar pseudolatex: Polinomio grado 3, completo",- VC - VC.x - VC.x^{2} + VC.x^{3}
generar pseudolatex: sistema de dos ecuaciones y tres incognitas,\begin{cases} VN.x + VN.y + VN.z = VF \\- VN.z + VN.y - VF.x = VN \end{cases}
"generar pseudolatex: Polinomio grado 9, incompleto, coeficiente principal 26 y seis términos",VNx^{9} + VNx^{7} + VFx^{4} + VNx^{3} + VNx + VN
generar lista: Polinomio de grado cuatro incompleto con tres terminos y coeficiente principal -119,SUM NEG MUL 119 POW x 4 E NEG MUL VF POW x 3 E NEG VN E
generar lista: Polinomio complejo de grado 2,SUM NEG MUL VC POW x 2 E NEG MUL VC x E NEG VC E
generar lista: Polinomio de grado 6 Completo,SUM MUL VR POW x 6 E MUL VR POW x 5 E MUL VR POW x 4 E MUL VR POW x 3 E MUL VR POW x 2 E MUL VR x E VR E
generar pseudolatex: Ecuación de grado 6 incompleta,- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
"generar pseudolatex: Sistema homogéneo de dos ecuaciones, completo, desordenado",\begin{cases} - VN.x - VF.y = 0 \\- VN.y - VN.x = 0 \end{cases}
"generar pseudolatex: Sistema de 2 ecuaciones con cuatro variables a,b,c y d",\begin{cases} - VF.d + VF.b + VF.a - VN.c = VN \\VN.d - VN.b - VF.a + VN.c = VN \end{cases}
"generar pseudolatex: Polinomio de décimo grado, coeficiente principal 2/10, ordenando y completo",VRx^{10} + VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx - VR
generar pseudolatex: Polinomio de octavo grado completo,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio incompleto de grado 3, con indeterminada ""y"", y términos principal y lineal",VNy^{3} + VNy
"generar pseudolatex: Sistema de 2 ecuaciones con 3 incógnitas (x, y, z). Las ecuaciones están completas y desordenadas",\begin{cases} VN.z + VN.y + VF.x = VF \\VN.y + VF.z - VN.x = VN \end{cases}
"generar pseudolatex: Polinomio en variable ""y"" de décimo grado, incompleto, con seis términos",- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy
"generar pseudolatex: Polinomio de grado 5, desordenado.",VRx + VRx^{4} + VRx^{5} + VRx^{3} + VR + VRx^{2}
generar pseudolatex: Polinomio de grado uno completo con coeficiente principal fraccionario,- VR - VRx
"generar lista: Un sistema de 2 ecuaciones con 2 incógnitas, x e y. Los coeficientes de las variables son fracciones",CASES EQ SUM MUL VF y E MUL VF x E E VF EQ SUM MUL VF y E MUL VF x E E VN E
generar lista: Polinomio de quinto grado con números complejos,SUM MUL VC POW x 4 E MUL VC POW x 3 E VC MUL VC x E MUL VC POW x 2 E MUL VC POW x 5 E E
"generar pseudolatex: Polinomio de grado siete completo, con ocho términos, con coeficiente principal (4/3), con coeficientes fraccionarios desordenados.",VFx^{3} + VF + VFx^{6} + VFx^{5} + VFx^{2} + VFx + VFx^{7} + VFx^{4}
generar lista: Un polinomio completo y desordenado de octavo grado con coeficientes fraccionarios y decimales positivos,SUM MUL VR POW x 3 E MUL VR POW x 2 E VR MUL VR POW x 6 E MUL VR POW x 4 E MUL VR x E MUL VR POW x 7 E MUL VR POW x 5 E MUL VR POW x 8 E E
generar pseudolatex: Sistema de 3 ecuaciones con 3 incógnitas incompleto. Algunos coeficientes son fraccionarios,\begin{cases} VF.x + VF.z = VN \\VN.y - VN.z = VF \\- VF.z = VN \end{cases}
